application-transaction,confirmed-round,fee,first-valid,genesis-id,global-state-delta,id,intra-round-offset,last-valid,receiver-rewards,round-time,sender,signature,tx-type
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAk=', 'AAAAAAAAAAM=', 'AAAAAAAAACQ=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32229723,1000,32229696,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 174}}]",55URO3GWRG6ALFDCFRZ6XDA2CSZNR2XPRPLAX3ENR36FJ6HT2FKQ,11,32230696,0,1692279505,QABSIECEXGS5TGW35OT4HBQAG3C4MWBMTRYTE3PGEAS7YCN3SJPBVAPGPI,{'sig': '1sRtHcWitjTtYvBcQAViCbSU08whyJGy1DLNMbfhr0/FkYeQJUvBge1kxNbesu642jbEWwtjUeLdAIcIwrEyCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAk=', 'AAAAAAAAAAM=', 'AAAAAAAAAC8=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32229759,1000,32229726,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 175}}]",3LNMXLU2WJWMCNMWGCQJSOUHC5TMDWDNJWI2YDZHSVYGKMLRGPCQ,35,32230726,0,1692279622,QABSIECEXGS5TGW35OT4HBQAG3C4MWBMTRYTE3PGEAS7YCN3SJPBVAPGPI,{'sig': 'G4A8PFJ+/VVMyYIbtc9k7HJtqlTVcyNoyvUQ7ljQ1Ev4OxIVNCWjuiCHB85nCBQdjCmadOFXK7P1KB94EL4kAg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAk=', 'AAAAAAAAAAM=', 'AAAAAAAAADA=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32229788,1000,32229763,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 176}}]",JTU26DIS2D5M5HGRMINMCWNLYML4OCU6N2SKFVAASQOEWHFAC23Q,0,32230763,0,1692279717,QABSIECEXGS5TGW35OT4HBQAG3C4MWBMTRYTE3PGEAS7YCN3SJPBVAPGPI,{'sig': 'A8vHTyOeFEl+iLz9F3O0/5hXrjvsLdoiaD8sUB6EcFAhU4I0Dz5J4ScI0aOXnr4tCA6avRS5WzQfGaP0sPNFAA=='},appl
"{'accounts': [], 'application-args': ['k1IxUA==', 'AAAAAAAACow='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234424,1000,32234419,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9wZXJpb2Q=', 'value': {'action': 2, 'uint': 1692297572}}]",HJCFRHQMXFCMWKX45TKAWP45HG7JRJ3FBXVKG5WHF27YOQZLFYMQ,2,32235419,0,1692294876,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'IlOlvBWEBUjpd73E5h435SHD9aiDP7sJWspYHFemovyuJ1iKbgHCR7yjwRDEiMp7ANPHWLgupt9XxCJ/mV5vCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAI=', 'AAAAAAAAAAI=', 'AAAAAAAAACo=', 'AAAAAAAAABQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234485,1000,32234460,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 177}}]",TNRFMIR6Q6VVWB3LL7IHSD5M5CBZZLS4DU6W6GV3R7I4JY7LL3NQ,1,32235460,0,1692295075,JOMR5KFA52SRHLCC5JTUXBTGV46WYALX52OOCEGE4HXLJC7A5XUT5XRFLM,{'sig': 'PaGuzitE9E0c9U0CEYGIKnTdBtVjMMUrRZNRJeIZ7X+p2Z1N1UFv59hfaXo8pBLwcJA+591zLdeYlIAZ65rGAg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAM=', 'AAAAAAAAAAI=', 'AAAAAAAAACo=', 'AAAAAAAAABQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234531,1000,32234506,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 178}}]",3242EEQUFEMAXB6QGUN322HUPNWZ5USOAKLE5CXCPCMYXMLL2GKA,11,32235506,0,1692295225,3NHKAMJIBZONS73RTXPSULF35EFCYVOYRCQHJFUWW2AZCJTTVPCAABKWAI,{'sig': 'klivqZmNYPtgo1T1whP0177DlBaZPB2gWOmACYWQx46E/Jskt5RHWWeVx4EgeUpAlZlPJvxxLNEkRHedaMH3Ag=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAQ=', 'AAAAAAAAAAI=', 'AAAAAAAAACo=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234614,1000,32234588,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 179}}]",G3FEP4JPDHQFFI7VIGJNSPZNB3A5VQWWFJCIQA6BX2V762YSHRZQ,99,32235588,0,1692295495,5CL45VC6H73OFR3H55Z4YUNSNN4ZLWJF3GOHRZK437WRJSMBSBL5RY7TDA,{'sig': 'A5DePlmadpryNsRPnqzwPI3kmMgVpXisHdwpKz9MA+X93HR98A2akWJ1UnTrf9qAByrjrPLnwwiUEhxOjkmLCQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAU=', 'AAAAAAAAAAI=', 'AAAAAAAAACo=', 'AAAAAAAAAA8='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234669,1000,32234641,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 180}}]",7VVSTOP2MJWPHSQ34MCW32WJAPXOSHS5MYLJ2GX5HR3IOF2Y2NVQ,0,32235641,0,1692295676,CI7USHHFLHRIQKB37RYEMS6QYPU4MU4EODJTN3ZFN3IC5DS73EBBANWTMU,{'sig': 'xe5xsmGuIz9QxS7tnVyj/0pMDIuCxaXOXPuqvRGhxLwWbIZprTeLpIWYlBIbsirMn/oLzl3HTJ40wSGDZ5N+CA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAY=', 'AAAAAAAAAAM=', 'AAAAAAAAACo=', 'AAAAAAAAAJY='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234753,1000,32234728,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 181}}]",5IFK5LB5DUXHJTILHI2XCU33L2PEBVPFDKWMZOK3CFC7XGYT6BBQ,2,32235728,0,1692295949,CXUWM7ZYD74QJI3PQ3AJUSJCJXYNXJA3W46NWPVJQ54R5V5VLGRRXBFPFY,{'sig': 'eeI89bkfUYSII840SbxaJi3vKm8V7AaJMSOLGeW3lctik8Hx7yqYY2fbomDDePxWrKj28gglfMqz56AKR8bnCg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAACo=', 'AAAAAAAAAGQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234802,1000,32234775,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 182}}]",DPT567ZBANZLTPMZ3FP4XCV45NHEKPTYKLEAUUIILHMILX4CQNHQ,11,32235775,0,1692296110,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'WWIoI+MnHQrqNfkgwzvCG3Lr+2L6fS/9uueNBeA93I7/+r40FeDC/oHvrc5OAPakeMZLPv7Gp2qJwiS8qpLxDQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAACo=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32234850,1000,32234825,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 183}}]",B6PCD6WK7B4HTN3YJCKAARACKRZN5VWO267GRXI3AXD75JNYKYEQ,9,32235825,0,1692296266,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': '489b6L9ztR4JQz00RVXCEiT5lPqHZKSOITzsUMDHmBjsLqbdx7TJfUoahjpRlmI0RoPBedosbR3PMiUNHS8nCw=='},appl
"{'accounts': [], 'application-args': ['k1IxUA==', 'AAAAAAAAAlg='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236159,1000,32236154,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9wZXJpb2Q=', 'value': {'action': 2, 'uint': 1692301140}}]",K4KAW4VAB6WZD7KYEYYSXVV76DQHY3FSCUBDNOM3LWZ3AAWGLDCQ,0,32237154,0,1692300544,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': '4sfyH8IPMmbZJ9oc1IDEP/PoHK2qnC+Wya/2c0IqOuK0x1cWJEMKu+3DB66/sPgGw4lPTLmygWtp7O8IcNpeBQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAk=', 'AAAAAAAAAAM=', 'AAAAAAAAACo=', 'AAAAAAAAAAs='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236210,1000,32236185,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 184}}]",7FPMIKINBA3WAXCZNFHN2CJ727ECJSWKJ7MJDYI72U2VYYZCVBWA,0,32237185,0,1692300710,QABSIECEXGS5TGW35OT4HBQAG3C4MWBMTRYTE3PGEAS7YCN3SJPBVAPGPI,{'sig': 'Ve049E7iCPfGXpe/R3twQHbpisN3yFoRw9reLesV3NNapZ5SprD8qNeKXi00ebelTNUfqi0bHSo3wNRcnLnDAA=='},appl
"{'accounts': [], 'application-args': ['k1IxUA==', 'AAAAAAAABwg='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236423,1000,32236417,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9wZXJpb2Q=', 'value': {'action': 2, 'uint': 1692303198}}]",XDNVDLYQ6UEVBQWHA4U7JGAEXQOLF5NZCA5S2T5ZAPZHZV6ZJKKA,0,32237417,0,1692301401,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'b8oS1Fh5/AqhDBTTNXy6/2DhfPPNH/0ZKKarD9mpWgZ/3lyRmoKB4Itgo9Sdr2tty9OlaPrc0vr7SQe9XdiLAA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAI=', 'AAAAAAAAAAI=', 'AAAAAAAAACI=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236477,1000,32236452,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 185}}]",POXY5HXBLKK22FJW4BA3NVWYWOIMGLPH4WWJL6QCBI4K4BW33ESQ,0,32237452,0,1692301575,JOMR5KFA52SRHLCC5JTUXBTGV46WYALX52OOCEGE4HXLJC7A5XUT5XRFLM,{'sig': 'yGNkR0xXVJLeHFKuY07ct1BlaoMxRNwn+41F3CcAMZw/SYpnd1RTkw0QRLDSiFheHcVB/mzzyz6VMTW+HLfUBg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAM=', 'AAAAAAAAAAI=', 'AAAAAAAAACI=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236518,1000,32236492,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 186}}]",GU227CQNLEKBDZ3SB7GQXZ7N4RLXSLGIMWFXOTFSCCM3SKVHJSYA,2,32237492,0,1692301707,3NHKAMJIBZONS73RTXPSULF35EFCYVOYRCQHJFUWW2AZCJTTVPCAABKWAI,{'sig': '7XemIuHguEtffzrefvQEA2MuPXrhDr9PYOMDyPVek6udYeZvkUa3sBjWyFqhoozSVa0Gu1CtHdaWX5uVCUHABA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAQ=', 'AAAAAAAAAAI=', 'AAAAAAAAACI=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236613,1000,32236586,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 187}}]",6MPYO4KJBTCNSMQITYFAWFXH5AWPPGXD77DEOVWUQURJLNXKOQ3Q,0,32237586,0,1692302013,5CL45VC6H73OFR3H55Z4YUNSNN4ZLWJF3GOHRZK437WRJSMBSBL5RY7TDA,{'sig': 'dbXdDJFFvqPlHy13VqSIunkrUdEXwI2MbhLrrSeXkSyHRhzW9Xp2mJlK+Y/yvdX7PxRi4FgTlXI9E3SCfeHODA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAU=', 'AAAAAAAAAAI=', 'AAAAAAAAACI=', 'AAAAAAAAAA8='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236660,1000,32236633,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 188}}]",VYH7HOM4ZOFH6X3GUIUEPDPCDIWTHUNH5RKKCSNFLUMRHDQ2ECDA,0,32237633,0,1692302165,CI7USHHFLHRIQKB37RYEMS6QYPU4MU4EODJTN3ZFN3IC5DS73EBBANWTMU,{'sig': 'ofoya3gAlMkFqPnSGk2ugaivuvmQftIUr1FQJuwfP5KrAL8n5hwFleRhorUXZ9VJ9r0FwOCAvCTT/OV4Gw7rAA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAY=', 'AAAAAAAAAAM=', 'AAAAAAAAACI=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236707,1000,32236681,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 189}}]",MNP2ULZLP76LCNCRZK7GQIBYS77YUFXUHPNZFNA4W5FDEQJI5QCQ,19,32237681,0,1692302317,CXUWM7ZYD74QJI3PQ3AJUSJCJXYNXJA3W46NWPVJQ54R5V5VLGRRXBFPFY,{'sig': 'y3YaUtdyTzcwh2L+SNkfJw+6+9PIo8DDhttcm4hjMnAY7ZzyC9PvDvbjK60YmjMjkV+94nYrkXTBRGxDsvToBQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAACI=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236747,1000,32236721,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 190}}]",QATOLW5SWQM6EGNHTE34HHH4KM4RUXJJVFAADJP3N3CCNR7BZEUA,2,32237721,0,1692302448,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'xKx8jN8Kyn3HueiOjly5w9+62PuWUPKWLOhjWVcPHodRlnYLlalCFmM8K60kiWuwBRTc5Rgplf57pjgkjFkWDQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAACI=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236803,1000,32236778,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 191}}]",F7AXIB5RACODI4EBVNXEGJCSEP2LYOV42OD5B5MY2SIJKJ6O5SXA,1,32237778,0,1692302631,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'tmp6T9EYFl0eocw9ZrwLR9bCkVrKKQoBe5LbumXCiummCdv7cJD94FDvDC8LAmy/Nc2N+oYhxVY4lsuhwP6FDA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAk=', 'AAAAAAAAAAM=', 'AAAAAAAAACI=', 'AAAAAAAAAA0='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32236851,1000,32236825,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 192}}]",X2GHVG2YQPK7PEY7BDEYTKF7YJSXL53GZGCNG5N4ZYWGY2TJJJYA,2,32237825,0,1692302789,QABSIECEXGS5TGW35OT4HBQAG3C4MWBMTRYTE3PGEAS7YCN3SJPBVAPGPI,{'sig': 'uG+EKcFQVsdrqxXxX7YVQY6KAHeMtfX7ncdTEnbGuuoLVUYw5qZePYhz1Edjrc9X35/l8/qq3cy6HRtGz+XOBw=='},appl
"{'accounts': [], 'application-args': ['k1IxUA==', 'AAAAAAAAHCA='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32269221,1000,32269214,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9wZXJpb2Q=', 'value': {'action': 2, 'uint': 1692415863}}]",ATFSDUV57OQFJGLU7CEBDXE4GYNVUP2NCOETGCRHNZHXMYXGONWA,0,32270214,0,1692408666,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'ZlO2B3Y59FAmF+UvOve2gwgrV15N9j2Ba7mRW38QAB/hXxCjYTYYrCMUAFKUfJ/k0kRy2ek2ZTlzAQ6MtGqrCw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAE=', 'AAAAAAAAAAE=', 'AAAAAAAAAAI=', 'AAAAAAAAABQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32269244,1000,32269223,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 193}}]",CTJYGZWDGC7Z7ID7AVPPHYPF2WPZZP5YQSJPZBIXBL5JDXHFKA2A,45,32270223,0,1692408741,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'nomuzOgve/F1A28OvqENszhH/IKi3YJ06NE8QTpO3Hp/avWPRQaqFoI+uHXPDv8f0KWTTu6nEpvHHpFNjN/GAA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAE=', 'AAAAAAAAAAE=', 'AAAAAAAAAAM=', 'AAAAAAAAAB4='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32269852,1000,32269830,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 194}}]",KIG5ZEWEMS4LSAPIPZYUPZQPGXJWFO5Q7UAAN2A73V2P6RMKHZEQ,0,32270830,0,1692410731,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'By3tZt12iAb3ZlQAnQ5rlKza6OhOhTH2swkFEQnom7C5oI8LRQAr7aH1yEZu2+AKomD4RkEno4kHy9L/5sGSBg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAE=', 'AAAAAAAAAAE=', 'AAAAAAAAAAQ=', 'AAAAAAAAABQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32269972,1000,32269952,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 195}}]",EAGDSZTXJF46P4F2N2JYXRRG44T5UTXRFIRFXQ4AZ2Y5E5R3UZMQ,55,32270952,0,1692411125,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'Il6Lot+UBxytrv70l78zb5uk3GxhlkDRe00ctjvZTkHChowES+nXsOFP/2ZYQ8bhzrwwKBMoHKSCeLEx7UlODw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAE=', 'AAAAAAAAAAE=', 'AAAAAAAAAAU=', 'AAAAAAAAABQ='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32270053,1000,32270032,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 196}}]",24SKVVEGQHA4VWZLCJEJPD4HBDTLVF2ZRCARHKSP6ZTKB327YCGQ,0,32271032,0,1692411390,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'SBSYEkIDvRmF0vWWIQzKnOO7fE/d3Z4ydTrp2S3j6E2Dzixi4W8li2/Z/dRlJ7rQ9GllT6rlvb3Oqi6/y8jZDA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAE=', 'AAAAAAAAAAE=', 'AAAAAAAAAAY=', 'AAAAAAAAAAo='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32270378,1000,32270336,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 197}}]",OCGMIBMUDASEO6KLVTT3SM56EHVTEB3XE4KUH4NQAD63WNDJ4JKA,63,32271336,0,1692412452,IIICCDOSQJGX7TQY4Z7S5QWPT647XQN2VNBR64JWTBAIAJMPNCTQK4FTEQ,{'sig': 'g4YlQFCgWfs9IH6029fMalUALYUGW2r3ymNQOFuvrg0XMy+GNiSnshC0RwWKhPvwixNinspjdIXuTUTPXeghCg=='},appl
